Object No;Longitude;Latitude
21338;106.869504;-6.15916
21339;106.869571;-6.159194
21340;106.869628;-6.159213
21341;106.855122;-6.175972
21342;106.855174;-6.175897
21343;106.855161;-6.175785
21344;106.869319;-6.159526
21345;106.869676;-6.159238
21346;106.869732;-6.159269
21347;106.869774;-6.159292
21348;106.869746;-6.159348
21349;106.869629;-6.159329
21350;106.855215;-6.175834
21351;106.869551;-6.159456
21352;106.85522;-6.17595
21353;106.855154;-6.17607
21354;106.85516;-6.176098
21355;106.855082;-6.176146
21356;106.85511;-6.176264
21357;106.855125;-6.17619
21358;106.855172;-6.17613
21359;106.8694;-6.159561
21360;106.855184;-6.176184
21361;106.869449;-6.159585
21362;106.855199;-6.17625
21363;106.869617;-6.159644
21364;106.854897;-6.1764
21365;106.86967;-6.159654
21366;106.869724;-6.15967
21367;106.854835;-6.176412
21368;106.854836;-6.176362
21369;106.854822;-6.176281
21370;106.854814;-6.176245
21371;106.854896;-6.176242
21372;106.854902;-6.176278
21373;106.854868;-6.176279
21374;106.869786;-6.159714
21375;106.854885;-6.176318
21376;106.854969;-6.176324
21377;106.869822;-6.159793
21378;106.854963;-6.17639
21379;106.869861;-6.159818
21380;106.854969;-6.176286
21381;106.869911;-6.15984
21382;106.85502;-6.17627
21383;106.855019;-6.176244
21384;106.855066;-6.176318
21385;106.855113;-6.176312
21386;106.855144;-6.176304
21387;106.869605;-6.159604
21388;106.869727;-6.159546
21389;106.869784;-6.159453
21390;106.869882;-6.159489
21391;106.869825;-6.159561
21392;106.869886;-6.1596
21393;106.869928;-6.159621
21394;106.869975;-6.15965
21395;106.869961;-6.159742
21396;106.86992;-6.159718
21397;106.855018;-6.176377
21398;106.869884;-6.159696
21399;106.85503;-6.176425
21400;106.86983;-6.159672
21401;106.869775;-6.159641
21402;106.855034;-6.176496
21403;106.869939;-6.159778
21404;106.855073;-6.176492
21405;106.869885;-6.159748
21406;106.869794;-6.159781
21407;106.855109;-6.176492
21408;106.855165;-6.176486
21409;106.869753;-6.15969
21410;106.855252;-6.176445
21411;106.855246;-6.17637
21412;106.855244;-6.176293
21413;106.854691;-6.176472
21414;106.85474;-6.176542
21415;106.854773;-6.176534
21416;106.854571;-6.176486
21417;106.854646;-6.176557
21418;106.857482;-6.175926
21419;106.857484;-6.176038
21420;106.857454;-6.176085
21421;106.857568;-6.176036
21422;106.857634;-6.176028
21423;106.857662;-6.176022
21424;106.857619;-6.17611
21425;106.857583;-6.176146
21426;106.85759;-6.17619
21427;106.857596;-6.176224
21428;106.857496;-6.176233
21429;106.8575;-6.176306
21430;106.857501;-6.176338
21431;106.85761;-6.17633
21432;106.857606;-6.1763
21433;106.857664;-6.176186
21434;106.857674;-6.176293
21435;106.857674;-6.176332
21436;106.857524;-6.176398
21437;106.857619;-6.176384
21438;106.857623;-6.176432
21439;106.857529;-6.176446
21440;106.857696;-6.176548
21441;106.857743;-6.1764
21442;106.857782;-6.176468
21443;106.85778;-6.176397
21444;106.857727;-6.176285
21445;106.857709;-6.176216
21446;106.857701;-6.176153
21447;106.857778;-6.176285
21448;106.857779;-6.176348
21449;106.857781;-6.176437
21450;106.85782;-6.176437
21451;106.85782;-6.176474
21452;106.857824;-6.176528
21453;106.857869;-6.176528
21454;106.857912;-6.176525
21455;106.857898;-6.176344
21456;106.857928;-6.176337
21457;106.857975;-6.176336
21458;106.858031;-6.176466
21459;106.85804;-6.176505
21460;106.858069;-6.176504
21461;106.858126;-6.176498
21462;106.858185;-6.176494
21463;106.858235;-6.176486
21464;106.858176;-6.17637
21465;106.869298;-6.15936
21466;106.858164;-6.1763
21467;106.869212;-6.159405
21468;106.858168;-6.176145
21469;106.858209;-6.176133
21470;106.869241;-6.159325
21471;106.869176;-6.1593
